
Data Source:  https://wcc.sc.egov.usda.gov/nwcc/tabget?state=CO
#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 825: Tower, CO
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Tower (825) 
# Colorado  SNOTEL Site - 10500 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Jul 9, 2021 12:46:31 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
1999-11-02,0.7,0.7,42,20,29,0.00
1999-11-03,0.7,0.7,45,22,30,0.00
1999-11-04,0.7,0.7,48,26,34,0.10
1999-11-05,0.7,0.8,50,27,36,0.00
1999-11-06,0.7,0.8,54,30,38,0.00
1999-11-07,0.7,0.8,54,32,40,0.00
1999-11-08,0.7,0.8,50,29,38,0.00
1999-11-09,0.7,0.8,40,21,29,0.00
1999-11-10,0.7,0.8,51,25,35,0.00
1999-11-11,0.7,0.8,52,30,36,0.00
1999-11-12,0.7,0.8,52,31,39,0.00
1999-11-13,0.6,0.8,50,30,37,0.00
1999-11-14,0.6,0.8,59,33,43,0.00
1999-11-15,0.6,0.8,52,33,40,0.00
1999-11-16,0.6,0.8,49,32,38,0.10
1999-11-17,0.6,0.9,49,24,36,0.60
1999-11-18,1.5,1.5,24,11,15,0.50
1999-11-19,2.2,2.0,29,11,19,0.10
1999-11-20,2.3,2.1,27,16,21,0.40
1999-11-21,2.7,2.5,29,9,18,0.30
1999-11-22,3.0,2.8,14,5,10,0.00
1999-11-23,3.0,2.8,14,-4,1,0.00
1999-11-24,2.8,2.8,15,-5,3,0.10
1999-11-25,3.1,2.9,21,4,13,0.70
1999-11-26,4.0,3.6,31,21,24,0.30
1999-11-27,4.2,3.9,31,21,24,0.00
1999-11-28,4.3,3.9,43,20,27,0.00
1999-11-29,4.3,3.9,45,23,31,0.10
1999-11-30,4.4,4.0,44,27,32,0.00
1999-12-01,4.4,4.0,44,18,29,0.10
1999-12-02,4.3,4.1,23,13,16,0.00
1999-12-03,4.3,4.1,16,7,12,0.00
1999-12-04,4.3,4.1,26,1,8,0.00
1999-12-05,4.3,4.1,27,4,14,0.10
1999-12-06,4.5,4.2,22,7,14,0.00
1999-12-07,4.5,4.2,16,7,13,0.20
1999-12-08,4.8,4.4,20,-2,8,0.00
1999-12-09,4.8,4.4,20,-2,8,0.30
1999-12-10,5.1,4.7,19,9,13,0.10
1999-12-11,5.2,4.8,14,0,5,0.00
1999-12-12,5.2,4.8,15,4,9,0.10
1999-12-13,5.5,4.9,17,-2,11,0.70
1999-12-14,6.6,5.6,1,-5,-3,0.20
1999-12-15,6.7,5.8,8,-4,3,0.20
1999-12-16,6.8,6.0,18,5,15,0.50
1999-12-17,7.3,6.5,22,11,16,0.80
1999-12-18,8.4,7.3,16,10,13,0.50
1999-12-19,9.3,7.8,15,7,9,0.30
1999-12-20,10.2,8.1,13,5,7,0.00
1999-12-21,12.6,8.1,17,-2,6,0.50
1999-12-22,13.1,8.6,11,0,5,0.40
1999-12-23,13.6,9.0,33,8,17,0.10
1999-12-24,13.9,9.1,41,14,22,0.30
1999-12-25,14.0,9.4,38,16,21,0.00
1999-12-26,14.0,9.4,45,15,23,0.00
1999-12-27,14.0,9.4,41,14,22,0.00
1999-12-28,14.1,9.4,34,16,23,0.00
1999-12-29,14.1,9.4,29,14,20,0.00
1999-12-30,14.1,9.4,31,11,18,0.00
1999-12-31,14.1,9.4,28,12,17,0.00
2000-01-01,14.1,9.4,20,11,15,0.30
2000-01-02,14.1,9.7,20,-2,9,0.20
2000-01-03,13.9,9.9,7,-6,-2,0.00
2000-01-04,14.3,9.9,12,-4,5,0.40
2000-01-05,14.6,10.3,9,-1,5,0.40
2000-01-06,14.6,10.7,10,-6,1,0.10
2000-01-07,14.6,10.8,22,2,9,0.20
2000-01-08,14.7,11.0,19,5,8,0.00
2000-01-09,14.8,11.0,11,5,7,1.90
2000-01-10,17.4,12.9,18,10,13,1.50
2000-01-11,18.9,14.4,24,18,20,0.00
2000-01-12,18.9,14.4,18,8,16,0.20
2000-01-13,19.1,14.6,32,11,19,0.00
2000-01-14,19.1,14.6,35,16,24,0.00
2000-01-15,19.1,14.6,34,22,26,0.00
2000-01-16,19.1,14.6,31,24,27,0.40
2000-01-17,19.5,15.0,30,24,26,0.60
2000-01-18,20.1,15.6,29,26,27,1.30
2000-01-19,21.4,16.9,27,17,20,0.70
2000-01-20,22.1,17.6,30,18,23,0.00
2000-01-21,22.1,17.6,25,14,20,1.30
2000-01-22,23.4,18.9,14,10,12,0.90
2000-01-23,24.3,19.8,17,5,8,0.00
2000-01-24,24.1,19.8,19,10,15,0.00
2000-01-25,24.1,19.8,27,18,23,1.00
2000-01-26,25.1,20.8,38,15,23,0.50
2000-01-27,25.6,21.3,15,-5,5,0.00
2000-01-28,25.6,21.3,13,-7,2,0.00
2000-01-29,25.6,21.3,10,-3,2,0.00
2000-01-30,25.6,21.3,17,-2,6,0.00
2000-01-31,25.6,21.3,32,2,11,0.00
2000-02-01,25.6,21.3,25,3,11,0.10
2000-02-02,25.6,21.4,32,11,20,0.00
2000-02-03,25.6,21.4,34,6,21,0.00
2000-02-04,25.6,21.4,43,4,20,0.00
2000-02-05,25.6,21.4,32,14,19,0.00
2000-02-06,25.6,21.4,32,13,20,0.00
2000-02-07,25.6,21.4,31,13,19,0.00
2000-02-08,25.6,21.4,34,17,23,0.20
2000-02-09,25.8,21.6,28,19,21,1.10
2000-02-10,26.9,22.7,26,21,22,1.70
2000-02-11,28.6,24.4,25,18,21,0.40
2000-02-12,29.0,24.8,23,17,19,1.70
2000-02-13,30.7,26.5,17,11,14,1.60
2000-02-14,32.3,28.1,25,17,21,1.70
2000-02-15,34.0,29.8,19,11,16,0.60
2000-02-16,34.6,30.4,28,11,20,1.00
2000-02-17,35.6,31.4,31,12,20,1.00
2000-02-18,36.6,32.4,20,8,12,0.00
2000-02-19,36.6,32.4,24,7,13,0.00
2000-02-20,36.6,32.4,38,10,23,0.00
2000-02-21,36.6,32.4,44,19,27,0.10
2000-02-22,36.7,32.5,31,17,22,0.00
2000-02-23,36.7,32.5,35,16,22,0.00
2000-02-24,36.7,32.5,35,9,21,0.00
2000-02-25,36.7,32.5,10,3,6,0.00
2000-02-26,36.7,32.5,21,1,9,0.00
2000-02-27,36.7,32.5,42,11,25,1.00
2000-02-28,37.7,33.5,38,17,26,0.00
2000-02-29,37.7,33.5,31,10,17,0.00
2000-03-01,37.7,33.5,36,10,22,0.00
2000-03-02,37.7,33.5,37,13,22,0.00
2000-03-03,37.7,33.5,42,10,24,0.00
2000-03-04,37.7,33.5,42,17,28,0.00
2000-03-05,37.7,33.5,50,16,29,0.30
2000-03-06,38.0,33.8,40,13,24,0.00
2000-03-07,38.0,33.8,38,12,24,0.40
2000-03-08,38.4,34.2,19,7,14,0.10
2000-03-09,38.4,34.3,25,10,16,1.00
2000-03-10,39.7,35.3,23,8,13,0.40
2000-03-11,40.3,35.7,24,9,16,0.60
2000-03-12,41.3,36.3,26,12,16,0.20
2000-03-13,41.5,36.5,31,9,18,0.00
2000-03-14,41.5,36.5,31,13,21,0.20
2000-03-15,41.6,36.7,28,6,17,0.50
2000-03-16,42.2,37.2,34,4,18,0.10
2000-03-17,42.3,37.3,30,5,17,0.10
2000-03-18,42.4,37.4,26,6,11,0.20
2000-03-19,42.8,37.6,35,6,20,0.10
2000-03-20,43.1,37.7,21,6,11,0.20
2000-03-21,43.4,37.9,44,5,20,0.20
2000-03-22,43.5,38.1,44,14,27,0.20
2000-03-23,43.7,38.3,32,22,26,0.30
2000-03-24,44.2,38.6,32,16,22,0.40
2000-03-25,44.4,39.0,46,17,29,0.30
2000-03-26,44.6,39.3,37,21,28,0.10
2000-03-27,44.8,39.4,42,18,29,0.10
2000-03-28,44.9,39.5,45,15,29,0.10
2000-03-29,45.1,39.6,34,9,20,0.00
2000-03-30,45.1,39.6,35,10,19,0.30
2000-03-31,45.5,39.9,29,9,14,0.30
2000-04-01,45.9,40.2,34,1,18,0.00
2000-04-02,46.0,40.2,27,4,17,0.20
2000-04-03,46.2,40.4,28,4,17,0.20
2000-04-04,46.4,40.6,50,21,34,0.10
2000-04-05,46.5,40.7,45,24,34,0.10
2000-04-06,46.5,40.8,46,22,32,0.00
2000-04-07,46.5,40.8,33,17,23,0.00
2000-04-08,46.5,40.8,49,15,32,0.00
2000-04-09,46.5,40.8,51,22,36,0.10
2000-04-10,46.3,40.9,45,17,29,0.00
2000-04-11,46.2,40.9,50,18,33,0.00
2000-04-12,45.5,40.9,47,23,34,0.10
2000-04-13,45.4,41.0,53,26,37,0.20
2000-04-14,44.8,41.2,46,24,35,0.40
2000-04-15,44.3,41.6,33,21,25,0.60
2000-04-16,44.9,42.2,47,22,31,0.30
2000-04-17,44.9,42.5,53,27,40,0.10
2000-04-18,44.8,42.6,47,16,30,0.10
2000-04-19,44.8,42.7,28,15,21,0.60
2000-04-20,45.6,43.3,52,24,34,0.20
2000-04-21,45.8,43.5,56,26,39,0.10
2000-04-22,45.7,43.6,48,28,33,0.30
2000-04-23,45.7,43.9,48,23,31,0.30
2000-04-24,46.1,44.2,34,16,25,0.60
2000-04-25,47.0,44.8,53,16,33,0.10
2000-04-26,47.0,44.9,51,31,39,0.10
2000-04-27,46.8,45.0,59,29,44,0.00
2000-04-28,45.8,45.0,59,35,46,0.00
2000-04-29,44.1,45.0,57,27,39,0.00
2000-04-30,43.6,45.0,45,18,28,0.00
2000-05-01,43.6,45.0,59,20,39,0.20
2000-05-02,43.2,45.2,60,31,45,0.00
2000-05-03,42.6,45.2,63,31,46,0.00
2000-05-04,41.6,45.2,62,37,49,0.00
2000-05-05,40.5,45.2,63,39,49,0.00
2000-05-06,39.4,45.2,56,34,45,0.00
2000-05-07,38.9,45.2,48,27,36,0.50
2000-05-08,38.8,45.7,39,24,29,0.70
2000-05-09,39.5,46.4,42,23,32,0.30
2000-05-10,39.8,46.7,55,29,42,0.20
2000-05-11,39.9,46.9,29,12,21,0.50
2000-05-12,40.0,47.4,27,10,15,0.20
2000-05-13,40.1,47.6,44,9,28,0.10
2000-05-14,40.3,47.7,54,24,40,0.10
2000-05-15,40.1,47.8,51,35,43,0.00
2000-05-16,39.8,47.8,57,33,47,0.00
2000-05-17,39.4,47.8,35,22,26,0.50
2000-05-18,39.8,48.3,40,22,30,0.40
2000-05-19,40.2,48.7,52,24,36,0.20
2000-05-20,40.3,48.9,50,30,39,0.00
2000-05-21,40.3,48.9,51,28,42,0.10
2000-05-22,38.4,49.0,56,33,45,0.00
2000-05-23,37.6,49.0,59,38,48,0.00
2000-05-24,35.9,49.0,56,33,42,0.10
2000-05-25,35.0,49.1,53,33,39,0.40
2000-05-26,34.0,49.5,38,31,34,0.50
2000-05-27,34.3,50.0,52,30,41,0.10
2000-05-28,32.0,50.1,62,38,49,0.20
2000-05-29,30.8,50.3,65,38,53,0.00
2000-05-30,27.4,50.3,66,42,53,0.00
2000-05-31,26.5,50.3,62,31,51,0.00
2000-06-01,23.7,50.3,59,28,46,0.00
2000-06-02,22.3,50.3,64,37,51,0.00
2000-06-03,20.7,50.3,63,40,53,0.10
2000-06-04,19.4,50.4,64,37,50,0.00
2000-06-05,17.6,50.4,64,40,53,0.00
2000-06-06,16.2,50.4,65,43,54,0.00
2000-06-07,14.4,50.4,70,44,57,0.00
2000-06-08,12.8,50.4,66,43,53,0.00
2000-06-09,11.5,50.4,54,29,43,0.00
2000-06-10,9.5,50.4,58,27,44,0.00
2000-06-11,8.0,50.4,61,35,49,0.00
2000-06-12,6.3,50.4,60,36,49,0.10
2000-06-13,4.9,50.5,47,32,38,0.10
2000-06-14,3.4,50.6,57,28,43,0.10
2000-06-15,1.5,50.7,58,35,46,0.00
2000-06-16,0.0,50.7,46,27,35,0.00
2000-06-17,0.0,50.7,50,22,38,0.10
2000-06-18,0.0,50.8,62,35,45,0.20
2000-06-19,0.0,51.0,41,33,37,0.60
2000-06-20,0.0,51.6,49,29,38,0.00
2000-06-21,0.0,51.6,59,31,46,0.00
2000-06-22,0.0,51.6,64,41,52,0.00
2000-06-23,0.0,51.6,68,43,51,0.00
2000-06-24,0.0,51.6,65,40,51,0.10
2000-06-25,0.0,51.7,56,39,46,0.00
2000-06-26,0.0,51.7,56,38,45,0.00
2000-06-27,0.0,51.7,57,36,45,0.00
2000-06-28,0.0,51.7,63,36,50,0.00
2000-06-29,0.0,51.7,66,42,53,0.00
2000-06-30,0.0,51.7,68,44,55,0.00
2000-07-01,0.0,51.7,67,44,54,0.00
2000-07-02,0.0,51.7,69,44,56,0.10
2000-07-03,0.0,51.8,69,46,56,0.00
2000-07-04,0.0,51.8,66,39,53,0.00
2000-07-05,0.0,51.8,70,44,56,0.00
2000-07-06,0.0,51.8,71,47,59,0.00
2000-07-07,0.0,51.8,73,48,59,0.00
2000-07-08,0.0,51.8,69,44,53,0.10
2000-07-09,0.0,51.9,64,41,49,0.00
2000-07-10,0.0,51.9,67,41,53,0.00
2000-07-11,0.0,51.9,68,41,55,0.00
2000-07-12,0.0,51.9,72,46,58,0.00
2000-07-13,0.0,51.9,69,49,58,0.10
2000-07-14,0.0,52.0,74,49,61,0.00
2000-07-15,0.0,52.0,69,49,56,0.00
2000-07-16,0.0,52.0,67,46,54,0.00
2000-07-17,0.0,52.0,63,39,49,0.00
2000-07-18,0.0,52.0,67,42,55,0.00
2000-07-19,0.0,52.0,69,44,56,0.00
2000-07-20,0.0,52.0,70,44,57,0.00
2000-07-21,0.0,52.0,67,44,56,0.00
2000-07-22,0.0,52.0,72,45,57,0.00
2000-07-23,0.0,52.0,76,47,61,0.00
2000-07-24,0.0,52.0,72,45,56,0.10
2000-07-25,0.0,52.1,71,46,57,0.00
2000-07-26,0.0,52.1,73,47,56,0.00
2000-07-27,0.0,52.1,73,47,58,0.00
2000-07-28,0.0,52.1,73,47,58,0.00
2000-07-29,0.0,52.1,69,46,57,0.00
2000-07-30,0.0,52.1,72,44,57,0.00
2000-07-31,0.0,52.1,72,42,57,0.10
2000-08-01,0.0,52.2,72,52,60,0.00
2000-08-02,0.0,52.2,77,52,62,0.00
2000-08-03,0.0,52.2,76,51,60,0.00
2000-08-04,0.0,52.2,71,46,57,0.00
2000-08-05,0.0,52.2,68,44,53,0.00
2000-08-06,0.0,52.2,70,42,56,0.00
2000-08-07,0.0,52.2,73,47,57,0.00
2000-08-08,0.0,52.2,75,47,60,0.00
2000-08-09,0.0,52.2,75,48,61,0.00
2000-08-10,0.0,52.2,75,51,60,0.00
2000-08-11,0.0,52.2,75,50,61,0.00
2000-08-12,0.0,52.2,71,46,57,0.00
2000-08-13,0.0,52.2,76,47,58,0.00
2000-08-14,0.0,52.2,73,49,57,0.00
2000-08-15,0.0,52.2,73,45,57,0.10
2000-08-16,0.0,52.3,66,41,49,0.70
2000-08-17,0.0,53.0,63,41,48,0.00
2000-08-18,0.0,53.0,59,41,48,0.00
2000-08-19,0.0,53.0,65,40,50,0.10
2000-08-20,0.0,53.1,63,40,50,0.10
2000-08-21,0.0,53.2,68,43,51,0.10
2000-08-22,0.0,53.3,62,38,48,0.30
2000-08-23,0.0,53.6,65,39,51,0.10
2000-08-24,0.0,53.7,71,45,54,0.00
2000-08-25,0.0,53.7,70,41,53,0.30
2000-08-26,0.0,54.0,63,42,49,0.10
2000-08-27,0.0,54.1,61,41,49,0.10
2000-08-28,0.0,54.2,63,42,49,0.00
2000-08-29,0.0,54.2,66,43,52,0.40
2000-08-30,0.0,54.6,55,41,45,0.20
2000-08-31,0.0,54.8,53,36,44,0.20
2000-09-01,0.0,55.0,58,39,46,0.00
2000-09-02,0.0,55.0,60,36,47,0.00
2000-09-03,0.0,55.0,62,40,49,0.10
2000-09-04,0.0,55.1,67,43,54,0.00
2000-09-05,0.0,55.1,62,44,49,0.10
2000-09-06,0.0,55.2,60,34,48,0.00
2000-09-07,0.0,55.2,60,34,47,0.00
2000-09-08,0.0,55.2,56,34,42,0.20
2000-09-09,0.0,55.4,55,33,43,0.00
2000-09-10,0.0,55.4,62,35,48,0.00
2000-09-11,0.0,55.4,58,38,46,0.00
2000-09-12,0.0,55.4,61,35,47,0.00
2000-09-13,0.0,55.4,64,39,51,0.00
2000-09-14,0.0,55.4,71,42,55,0.00
2000-09-15,0.0,55.4,69,46,56,0.00
2000-09-16,0.0,55.4,72,45,57,0.00
2000-09-17,0.0,55.4,68,37,51,0.10
2000-09-18,0.0,55.5,54,35,43,0.10
2000-09-19,0.3,55.6,53,29,42,0.10
2000-09-20,0.3,55.7,48,24,35,0.00
2000-09-21,0.3,55.7,44,32,36,1.80
2000-09-22,1.2,57.5,44,31,37,1.00
2000-09-23,1.1,58.5,44,14,29,0.10
2000-09-24,1.0,58.6,25,13,17,0.00
2000-09-25,0.9,58.6,46,15,32,0.10
2000-09-26,0.8,58.7,52,29,38,0.10
2000-09-27,0.7,58.8,54,29,41,0.00
2000-09-28,0.3,58.8,60,34,45,0.00
2000-09-29,0.0,58.8,51,36,41,0.00
2000-09-30,0.0,58.8,55,34,42,0.10
2000-10-01,0.0,0.0,57,35,45,0.00
2000-10-02,0.0,0.0,58,36,45,0.00
2000-10-03,0.0,0.0,50,33,40,0.00
2000-10-04,0.0,0.0,47,29,37,0.00
2000-10-05,0.0,0.0,45,25,33,0.00
2000-10-06,0.0,0.0,44,22,31,0.00
2000-10-07,0.0,0.0,51,23,33,0.00
2000-10-08,0.0,0.0,53,21,36,0.00
2000-10-09,0.0,0.0,53,29,37,0.00
2000-10-10,0.0,0.0,51,29,37,0.00
2000-10-11,0.0,0.0,53,28,36,0.00
2000-10-12,0.0,0.0,43,22,30,0.00
2000-10-13,0.0,0.0,35,21,25,0.30
2000-10-14,0.3,0.3,29,22,24,0.20
2000-10-15,0.5,0.5,42,18,28,0.00
2000-10-16,0.4,0.5,44,22,31,0.00
2000-10-17,0.3,0.5,52,23,36,0.10
2000-10-18,0.3,0.6,52,31,39,0.00
2000-10-19,0.1,0.6,52,31,37,0.00
2000-10-20,0.0,0.6,51,27,37,0.00
2000-10-21,0.0,0.6,51,27,35,0.00
2000-10-22,0.0,0.6,44,24,32,0.00
2000-10-23,0.0,0.6,52,29,38,0.00
2000-10-24,0.0,0.6,37,26,30,0.10
2000-10-25,0.1,0.7,28,24,26,0.20
2000-10-26,0.4,0.9,50,18,29,0.00
2000-10-27,0.4,0.9,46,24,34,0.20
2000-10-28,0.5,1.1,47,28,33,0.10
2000-10-29,0.6,1.2,32,22,26,0.00
2000-10-30,0.6,1.2,43,21,26,0.00
2000-10-31,0.6,1.2,37,16,22,0.90
2000-11-01,1.8,2.1,20,12,15,1.10
2000-11-02,3.2,3.2,23,1,10,0.10
2000-11-03,3.2,3.3,28,5,15,0.30
2000-11-04,3.4,3.6,33,12,21,0.10
2000-11-05,3.6,3.7,22,9,14,1.30
2000-11-06,5.1,5.0,15,-4,6,0.00
2000-11-07,5.1,5.0,13,-5,3,0.10
2000-11-08,5.0,5.1,21,-1,11,0.20
2000-11-09,5.3,5.3,21,11,15,0.40
2000-11-10,5.7,5.7,23,10,16,0.30
2000-11-11,6.0,6.0,22,-3,7,0.00
2000-11-12,5.8,6.0,4,-8,-3,0.00
2000-11-13,5.8,6.0,8,-7,-1,0.00
2000-11-14,5.7,6.0,26,-2,12,0.30
2000-11-15,6.0,6.3,12,0,5,0.70
2000-11-16,6.9,7.0,14,-5,0,0.10
2000-11-17,6.8,7.1,6,-9,-2,0.00
2000-11-18,6.8,7.1,10,-9,1,0.30
2000-11-19,7.1,7.4,21,2,10,0.00
2000-11-20,7.1,7.4,26,5,13,0.00
2000-11-21,7.1,7.4,35,10,20,0.20
2000-11-22,7.3,7.6,38,16,24,0.00
2000-11-23,7.2,7.6,36,13,20,0.00
2000-11-24,7.2,7.6,29,10,16,0.00
2000-11-25,7.2,7.6,18,7,10,0.00
2000-11-26,7.2,7.6,17,8,13,0.20
2000-11-27,7.5,7.8,19,16,17,0.90
2000-11-28,8.6,8.7,17,14,15,0.60
2000-11-29,9.3,9.3,32,14,21,0.20
2000-11-30,9.4,9.5,23,5,12,0.20
2000-12-01,9.7,9.7,28,2,11,0.10
2000-12-02,9.7,9.8,38,11,20,0.10
2000-12-03,9.7,9.9,27,14,19,0.00
2000-12-04,9.7,9.9,29,14,19,0.00
2000-12-05,9.7,9.9,22,4,15,0.00
2000-12-06,9.8,9.9,27,8,16,0.20
2000-12-07,9.9,10.1,33,15,22,0.00
2000-12-08,9.9,10.1,26,14,19,0.40
2000-12-09,10.4,10.5,21,17,18,0.60
2000-12-10,10.9,11.1,20,3,15,1.20
2000-12-11,12.2,12.3,6,-5,-1,0.40
2000-12-12,12.3,12.7,17,2,11,0.80
2000-12-13,13.0,13.5,10,7,9,0.40
2000-12-14,13.6,13.9,16,10,13,0.00
2000-12-15,14.4,13.9,15,1,10,0.00
2000-12-16,15.6,13.9,8,-4,3,0.00
2000-12-17,15.7,13.9,19,-1,8,1.20
2000-12-18,16.3,15.1,4,-3,0,0.50
2000-12-19,16.7,15.6,21,-2,9,0.40
2000-12-20,17.0,16.0,11,-2,6,0.30
2000-12-21,17.6,16.3,18,-3,8,0.30
2000-12-22,17.7,16.6,19,13,16,0.50
2000-12-23,18.3,17.1,20,10,13,0.20
2000-12-24,18.3,17.3,30,11,16,0.00
2000-12-25,18.3,17.3,22,3,11,0.00
2000-12-26,18.3,17.3,37,3,16,0.00
2000-12-27,18.3,17.3,31,12,19,0.00
2000-12-28,18.3,17.3,22,5,12,0.00
2000-12-29,18.3,17.3,20,5,9,0.00
2000-12-30,18.3,17.3,17,7,13,0.50
2000-12-31,18.8,17.8,16,9,12,0.00
2001-01-01,18.8,17.8,20,3,12,0.00
2001-01-02,18.8,17.8,23,2,11,0.10
2001-01-03,18.8,17.9,28,8,16,0.00
2001-01-04,18.8,17.9,31,14,20,0.00
2001-01-05,18.8,17.9,36,16,24,0.00
2001-01-06,18.8,17.9,31,6,20,0.00
2001-01-07,18.8,17.9,27,0,11,0.00
2001-01-08,18.8,17.9,38,12,21,0.00
2001-01-09,18.8,17.9,38,15,23,0.10
2001-01-10,18.9,18.0,21,12,17,0.40
2001-01-11,19.3,18.4,31,8,17,0.00
2001-01-12,19.3,18.4,33,13,21,0.00
2001-01-13,19.4,18.4,15,6,10,0.30
2001-01-14,19.7,18.7,11,4,6,0.20
2001-01-15,20.1,18.9,19,-5,5,0.00
2001-01-16,20.1,18.9,20,-4,3,0.00
2001-01-17,20.1,18.9,27,-5,5,0.00
2001-01-18,20.1,18.9,16,1,7,0.10
2001-01-19,20.1,19.0,17,2,8,0.00
2001-01-20,20.1,19.0,11,3,7,0.30
2001-01-21,20.5,19.3,29,1,11,0.10
2001-01-22,20.6,19.4,38,10,20,0.10
2001-01-23,20.6,19.5,34,11,18,0.00
2001-01-24,20.6,19.5,37,8,20,0.10
2001-01-25,20.7,19.6,19,10,14,0.60
2001-01-26,21.5,20.2,27,6,12,0.20
2001-01-27,21.8,20.4,28,6,15,0.10
2001-01-28,21.9,20.5,16,4,10,0.10
2001-01-29,22.2,20.6,11,1,5,0.10
2001-01-30,22.4,20.7,10,-6,1,0.00
2001-01-31,22.4,20.7,7,-7,-1,0.20
2001-02-01,22.7,20.9,13,-2,5,0.30
2001-02-02,22.9,21.2,23,8,14,0.10
2001-02-03,23.0,21.3,17,14,16,1.10
2001-02-04,24.2,22.4,23,13,18,0.10
2001-02-05,24.2,22.5,23,16,20,0.10
2001-02-06,24.3,22.6,31,12,20,0.20
2001-02-07,24.4,22.8,29,17,20,0.20
2001-02-08,24.4,23.0,34,-8,11,0.10
2001-02-09,24.4,23.1,18,-13,2,0.10
2001-02-10,24.4,23.2,28,2,14,0.10
2001-02-11,24.4,23.3,16,5,11,0.20
2001-02-12,24.5,23.5,18,7,13,0.10
2001-02-13,24.6,23.6,34,12,20,0.20
2001-02-14,24.8,23.8,18,6,13,0.40
2001-02-15,25.4,24.2,18,3,9,0.10
2001-02-16,25.4,24.3,29,6,15,0.00
2001-02-17,25.4,24.3,28,9,16,0.00
2001-02-18,25.5,24.3,26,13,18,0.30
2001-02-19,25.7,24.6,23,17,20,1.00
2001-02-20,27.1,25.6,31,15,21,0.30
2001-02-21,27.4,25.9,24,16,18,0.60
2001-02-22,28.0,26.5,35,16,22,0.00
2001-02-23,28.2,26.5,36,15,22,0.30
2001-02-24,28.3,26.8,16,9,12,0.30
2001-02-25,28.8,27.1,18,8,13,0.10
2001-02-26,29.2,27.2,32,11,18,0.10
2001-02-27,29.4,27.3,33,9,19,0.00
2001-02-28,29.4,27.3,40,8,19,0.00
2001-03-01,29.8,27.3,23,8,14,0.00
2001-03-02,29.9,27.3,25,10,15,0.00
2001-03-03,29.9,27.3,31,6,16,0.10
2001-03-04,29.9,27.4,40,9,20,1.00
2001-03-05,29.9,28.4,38,17,25,0.00
2001-03-06,30.0,28.4,44,18,27,0.00
2001-03-07,30.0,28.4,46,16,26,0.00
2001-03-08,30.0,28.4,42,16,25,0.00
2001-03-09,30.0,28.4,41,19,27,0.10
2001-03-10,30.1,28.5,35,13,23,0.20
2001-03-11,30.3,28.7,28,11,17,0.40
2001-03-12,30.7,29.1,17,7,13,0.40
2001-03-13,31.2,29.5,28,14,17,0.00
2001-03-14,31.4,29.5,15,7,11,0.70
2001-03-15,32.3,30.2,22,3,10,0.20
2001-03-16,32.4,30.4,31,5,15,0.20
2001-03-17,32.7,30.6,36,11,17,0.00
2001-03-18,32.7,30.6,29,11,17,0.20
2001-03-19,33.1,30.8,30,14,22,0.10
2001-03-20,33.2,30.9,40,20,28,0.00
